student_id,age,school_type,parent_education,study_hours,attendance_percentage,internet_access,extra_activities,math_score,science_score,english_score,overall_score,final_grade,gender_female,gender_male,gender_other,travel_time_15-30 min,travel_time_30-60 min,travel_time_<15 min,travel_time_>60 min,study_method_coaching,study_method_group study,study_method_mixed,study_method_notes,study_method_online videos,study_method_textbook
4588,15,0,4,1.8,67.4,1,0,19.4,51.2,36.9,35.1,f,False,True,False,False,False,True,False,True,False,False,False,False,False
4589,17,1,1,3.3,51.4,1,0,57.2,36.4,43.9,43.5,e,True,False,False,False,True,False,False,True,False,False,False,False,False
4590,15,0,5,1.5,90.5,1,0,39.6,29.1,53.6,39.7,f,False,True,False,False,False,False,True,False,False,False,True,False,False
4591,18,0,1,4.3,93.2,1,0,74.6,82.7,89.5,79.2,c,False,True,False,True,False,False,False,False,False,False,False,False,True
4592,14,1,3,7.3,67.1,0,1,70.6,84.8,70.8,81.7,c,True,False,False,True,False,False,False,False,False,True,False,False,False
4593,14,0,2,5.0,75.8,1,1,64.0,60.1,59.5,65.3,d,False,False,True,True,False,False,False,False,False,False,False,False,True
4594,18,0,1,5.8,78.9,1,0,68.4,91.1,84.0,84.1,c,False,True,False,False,False,True,False,False,False,False,False,False,True
4595,17,0,1,2.6,82.9,0,0,56.2,58.7,42.7,55.2,d,False,True,False,False,True,False,False,False,True,False,False,False,False
4596,14,0,3,4.0,82.5,1,0,55.9,63.6,68.8,73.6,c,False,True,False,False,True,False,False,False,True,False,False,False,False
4597,19,0,0,6.1,59.8,1,0,72.3,75.6,82.7,77.9,c,False,False,True,False,True,False,False,False,False,True,False,False,False
4598,14,0,1,1.5,84.3,1,0,36.5,51.2,44.6,40.3,e,False,True,False,False,True,False,False,False,True,False,False,False,False
4599,19,1,5,1.4,87.6,1,1,33.6,50.8,45.5,41.2,e,False,True,False,False,False,False,True,False,False,False,True,False,False
4600,18,0,0,2.2,50.9,1,0,31.8,39.8,38.0,37.8,f,True,False,False,False,False,False,True,False,True,False,False,False,False
4601,19,0,4,2.3,80.9,1,0,45.9,77.1,65.6,51.8,e,False,True,False,False,False,False,True,False,False,False,False,True,False
4602,19,0,1,7.7,70.8,1,0,89.3,92.8,76.0,89.4,b,False,True,False,True,False,False,False,False,False,False,True,False,False
4603,15,1,1,1.7,94.3,1,0,62.0,55.3,61.5,52.0,e,True,False,False,False,False,True,False,False,False,False,False,False,True
4604,18,0,2,1.3,97.2,1,0,73.1,56.2,63.7,59.1,d,True,False,False,False,False,True,False,False,False,False,False,False,True
4605,15,0,2,1.5,79.2,0,0,52.0,40.2,44.0,42.0,e,False,True,False,False,False,False,True,False,False,True,False,False,False
4606,16,1,4,2.0,70.0,1,1,55.8,47.0,42.1,42.0,e,False,False,True,True,False,False,False,False,True,False,False,False,False
4607,15,1,4,3.3,96.9,0,1,81.6,64.8,71.6,70.8,c,False,True,False,True,False,False,False,False,True,False,False,False,False
4608,16,0,2,2.0,63.5,1,0,48.3,56.1,29.4,49.0,e,False,False,True,True,False,False,False,False,False,True,False,False,False
4609,19,0,1,1.2,74.6,1,1,32.3,42.8,32.3,35.4,f,False,True,False,True,False,False,False,False,False,False,False,True,False
4610,16,1,0,1.5,67.7,1,1,64.6,32.6,53.9,46.7,e,False,True,False,False,True,False,False,False,False,False,True,False,False
4611,14,1,4,6.4,57.7,1,0,81.6,66.2,66.9,81.2,c,False,True,False,True,False,False,False,False,False,False,False,False,True
4612,15,1,5,4.4,94.7,1,1,57.6,65.9,79.6,68.8,d,False,False,True,False,True,False,False,False,False,False,False,True,False
4613,18,1,0,6.1,62.5,1,0,74.0,86.4,73.3,68.7,d,True,False,False,False,False,False,True,False,False,False,False,False,True
4614,17,0,3,1.8,89.8,1,1,71.0,72.9,71.2,54.3,e,False,False,True,True,False,False,False,True,False,False,False,False,False
4615,17,0,1,2.8,87.7,1,1,70.8,23.2,59.6,62.1,d,False,True,False,False,True,False,False,False,False,True,False,False,False
4616,16,1,1,7.9,83.3,1,0,98.1,100.0,100.0,100.0,a,False,True,False,False,False,False,True,True,False,False,False,False,False
4617,15,0,4,1.1,55.4,1,0,33.4,22.0,18.9,21.7,f,False,True,False,False,False,False,True,True,False,False,False,False,False
4618,17,1,1,3.8,70.0,1,1,51.8,52.7,49.2,62.2,d,True,False,False,False,False,True,False,False,True,False,False,False,False
4619,17,1,1,2.7,96.3,1,0,73.2,67.4,71.0,69.0,d,False,True,False,True,False,False,False,False,False,True,False,False,False
4620,19,1,0,0.6,68.3,1,0,26.5,22.4,35.5,29.2,f,False,False,True,False,False,True,False,False,False,True,False,False,False
4621,17,0,5,4.6,51.0,1,1,43.5,48.0,70.6,50.2,e,False,False,True,False,True,False,False,False,False,False,True,False,False
4622,19,1,5,4.6,86.3,1,0,65.9,71.9,72.5,73.7,c,False,True,False,True,False,False,False,False,False,True,False,False,False
4623,18,1,5,2.9,84.4,1,0,52.3,39.2,41.0,50.3,e,True,False,False,True,False,False,False,False,False,False,False,True,False
4624,14,0,1,4.0,79.0,1,1,57.9,55.6,55.4,57.9,d,True,False,False,False,True,False,False,False,False,False,False,True,False
4625,16,1,1,3.4,68.1,1,0,55.8,42.9,41.6,45.6,e,False,False,True,False,True,False,False,False,False,False,False,False,True
4626,16,0,5,4.0,66.1,1,0,43.7,60.6,71.1,53.7,e,True,False,False,False,True,False,False,False,False,False,False,True,False
4627,14,1,3,6.9,61.5,1,0,100.0,84.1,75.7,82.4,c,True,False,False,True,False,False,False,False,False,False,False,True,False
4628,15,1,1,5.9,79.6,1,0,76.2,81.5,83.3,73.6,c,False,True,False,False,True,False,False,False,False,False,False,True,False
4629,18,0,0,2.6,99.8,1,0,65.5,66.4,64.8,61.7,d,True,False,False,False,False,True,False,False,False,False,False,True,False
4630,16,1,4,2.3,89.2,0,0,67.7,73.5,71.2,59.5,d,False,False,True,False,False,True,False,False,False,False,False,True,False
4631,14,0,4,5.9,82.7,1,1,64.3,76.5,75.9,79.5,c,True,False,False,False,False,True,False,False,False,False,False,False,True
4632,15,1,0,2.2,78.5,1,0,77.0,65.6,44.6,56.4,d,False,True,False,False,False,False,True,True,False,False,False,False,False
4633,15,0,2,7.3,85.3,1,1,80.2,87.5,100.0,86.7,b,False,True,False,True,False,False,False,False,False,False,True,False,False
4634,15,1,2,6.7,75.1,1,0,100.0,100.0,98.0,93.1,b,False,True,False,False,False,True,False,False,False,False,False,False,True
4635,14,0,2,2.4,92.4,1,1,55.5,54.1,66.9,50.4,e,False,False,True,False,False,True,False,False,False,False,False,True,False
4636,18,0,2,6.5,79.1,1,1,83.4,77.2,100.0,86.7,b,False,True,False,False,True,False,False,False,False,True,False,False,False
4637,18,1,1,1.9,62.4,0,0,48.7,40.4,35.6,41.0,e,True,False,False,True,False,False,False,False,False,False,True,False,False
4638,16,0,2,0.7,78.2,0,0,31.1,30.5,38.5,32.5,f,True,False,False,False,True,False,False,False,False,False,False,True,False
4639,17,1,5,7.7,62.3,1,1,84.7,72.5,88.2,80.7,c,False,True,False,False,False,False,True,False,True,False,False,False,False
4640,19,1,5,6.2,76.8,1,1,78.9,67.3,72.4,72.0,c,False,False,True,False,False,True,False,True,False,False,False,False,False
4641,19,1,0,4.2,90.2,1,1,75.9,54.6,84.3,75.5,c,False,False,True,False,False,True,False,False,False,False,True,False,False
4642,14,0,4,6.8,86.4,1,0,85.4,76.4,94.7,82.2,c,False,False,True,True,False,False,False,True,False,False,False,False,False
4643,19,0,3,1.1,63.5,0,1,31.2,43.7,29.9,36.8,f,False,False,True,True,False,False,False,False,False,True,False,False,False
4644,14,1,1,6.0,86.5,0,0,67.4,81.9,93.9,76.4,c,False,False,True,True,False,False,False,False,False,False,False,True,False
4645,14,1,1,7.7,56.2,1,1,94.3,80.0,87.3,85.1,b,False,False,True,False,False,False,True,False,True,False,False,False,False
4646,16,1,4,6.6,82.3,1,1,69.8,81.4,76.9,77.7,c,True,False,False,False,False,True,False,False,False,True,False,False,False
4647,18,1,2,3.7,65.7,1,1,68.5,66.0,50.4,53.3,e,False,False,True,False,False,False,True,False,True,False,False,False,False
4648,14,0,0,3.1,80.9,1,1,51.2,52.9,48.1,60.2,d,True,False,False,True,False,False,False,False,False,False,False,False,True
4649,15,1,5,7.2,93.1,1,1,100.0,85.4,100.0,100.0,a,False,True,False,False,False,False,True,False,False,False,True,False,False
4650,15,0,5,2.7,56.7,1,1,59.5,53.2,52.1,53.0,e,True,False,False,True,False,False,False,False,False,False,False,False,True
4651,16,1,2,7.5,84.8,1,1,100.0,100.0,88.8,100.0,a,True,False,False,False,False,True,False,True,False,False,False,False,False
4652,19,1,2,2.9,84.2,0,0,53.5,64.4,60.8,51.6,e,False,True,False,True,False,False,False,False,False,False,True,False,False
4653,15,0,2,1.4,87.8,1,1,61.1,38.3,29.6,40.2,e,False,False,True,False,False,False,True,True,False,False,False,False,False
4654,15,1,1,2.3,98.5,0,1,36.8,60.4,48.8,53.0,e,False,False,True,True,False,False,False,False,False,True,False,False,False
4655,14,1,0,4.4,74.1,1,1,52.6,74.1,75.4,74.3,c,True,False,False,False,False,True,False,False,False,False,True,False,False
4656,15,1,1,1.5,56.8,1,1,29.2,64.2,22.8,44.4,e,True,False,False,False,False,False,True,False,False,False,False,False,True
4657,14,1,2,3.3,84.8,1,0,54.5,75.5,77.2,70.0,c,False,False,True,False,True,False,False,False,False,False,False,False,True
4658,17,0,0,7.3,77.3,1,1,80.5,77.7,96.2,93.2,b,True,False,False,False,False,False,True,False,True,False,False,False,False
4659,16,0,0,1.2,90.6,1,0,38.7,40.4,33.3,44.3,e,False,False,True,False,False,False,True,False,False,False,True,False,False
4660,16,0,5,5.1,89.6,1,1,77.9,84.0,100.0,83.2,c,True,False,False,False,True,False,False,False,True,False,False,False,False
4661,18,0,5,3.5,86.7,1,0,65.7,60.3,63.3,70.0,c,False,True,False,True,False,False,False,False,False,False,False,False,True
4662,17,0,1,5.4,69.9,1,0,54.9,69.5,46.2,67.1,d,False,False,True,False,False,False,True,False,False,False,False,True,False
4663,14,0,3,4.2,73.8,1,1,58.9,53.8,55.8,58.9,d,False,True,False,False,False,True,False,False,False,False,True,False,False
4664,16,0,0,7.1,95.8,1,1,100.0,100.0,93.9,100.0,a,False,True,False,True,False,False,False,False,False,True,False,False,False
4665,15,1,5,3.5,71.8,1,0,53.9,48.7,61.9,58.8,d,False,False,True,True,False,False,False,True,False,False,False,False,False
4666,18,0,4,4.3,79.3,1,1,73.2,73.4,69.3,76.1,c,False,False,True,True,False,False,False,True,False,False,False,False,False
4667,15,0,1,1.5,84.2,1,1,58.1,60.5,47.9,48.4,e,False,False,True,False,False,True,False,False,False,True,False,False,False
4668,14,1,1,4.2,55.8,0,0,73.9,66.8,73.2,65.8,d,False,False,True,True,False,False,False,False,False,False,False,False,True
4669,18,1,1,1.4,88.5,1,0,42.2,49.3,45.6,47.0,e,False,True,False,False,False,True,False,False,False,False,False,True,False
4670,16,0,0,4.9,50.7,0,1,77.7,56.3,57.4,65.8,d,False,False,True,False,True,False,False,True,False,False,False,False,False
4671,14,0,2,3.7,99.1,1,0,66.1,66.2,71.0,69.3,d,True,False,False,False,False,False,True,False,False,True,False,False,False
4672,18,1,4,6.4,78.4,1,1,96.9,85.5,86.5,90.8,b,False,True,False,False,True,False,False,False,False,False,False,False,True
4673,15,0,4,3.6,58.4,1,0,37.2,47.7,55.0,49.1,e,True,False,False,False,True,False,False,False,True,False,False,False,False
4674,19,1,0,5.2,89.2,1,1,69.9,100.0,67.7,77.8,c,False,True,False,False,True,False,False,False,False,False,True,False,False
4675,18,0,2,0.9,92.2,1,1,25.3,44.7,34.1,37.7,f,True,False,False,True,False,False,False,True,False,False,False,False,False
4676,16,1,4,5.8,60.2,1,0,76.1,79.6,80.4,76.6,c,True,False,False,False,False,True,False,False,True,False,False,False,False
4677,17,0,5,7.7,52.1,1,0,73.7,74.7,82.8,78.8,c,False,True,False,True,False,False,False,False,False,False,False,True,False
4678,17,1,3,3.9,76.2,1,0,44.0,46.5,61.3,51.9,e,False,False,True,False,False,True,False,False,True,False,False,False,False
4679,17,1,4,0.6,82.0,1,0,34.3,33.1,25.2,31.8,f,True,False,False,False,True,False,False,True,False,False,False,False,False
4680,14,0,1,5.0,58.4,1,1,80.7,77.3,58.5,71.5,c,False,False,True,True,False,False,False,False,True,False,False,False,False
4681,15,0,5,1.6,78.1,1,1,41.0,43.8,59.7,42.7,e,True,False,False,True,False,False,False,False,False,False,False,True,False
4682,15,1,2,4.0,76.3,1,0,57.2,48.4,45.6,55.1,d,True,False,False,True,False,False,False,False,False,True,False,False,False
4683,18,0,4,0.7,93.2,1,1,44.3,46.6,39.8,45.1,e,False,False,True,False,True,False,False,False,False,False,False,True,False
4684,14,0,1,3.8,90.8,1,1,65.8,82.8,80.4,75.5,c,False,True,False,True,False,False,False,False,True,False,False,False,False
4685,17,1,1,7.1,56.6,0,0,79.5,96.5,85.8,84.1,c,False,False,True,False,True,False,False,False,True,False,False,False,False
4686,18,0,3,1.5,85.4,0,0,62.8,60.0,51.1,49.0,e,False,True,False,False,True,False,False,False,False,False,True,False,False
4687,19,0,3,4.2,75.1,0,1,62.1,62.0,56.8,66.0,d,False,False,True,False,True,False,False,True,False,False,False,False,False
4688,15,1,3,2.4,73.3,1,1,68.4,22.3,41.9,48.7,e,True,False,False,False,True,False,False,False,False,True,False,False,False
4689,14,0,4,2.5,58.1,1,1,36.7,29.6,43.8,41.7,e,True,False,False,True,False,False,False,False,False,True,False,False,False
4690,18,0,4,5.3,87.4,0,1,65.7,60.5,80.3,72.9,c,False,True,False,True,False,False,False,False,False,False,True,False,False
4691,14,1,1,6.1,93.4,1,1,100.0,88.9,78.8,87.0,b,True,False,False,False,True,False,False,False,True,False,False,False,False
4692,14,0,2,7.0,60.3,1,0,85.7,61.7,69.7,72.0,c,True,False,False,False,True,False,False,False,False,False,True,False,False
4693,19,0,0,2.6,51.5,1,1,26.0,24.7,30.3,31.9,f,False,False,True,False,True,False,False,False,False,False,False,True,False
4694,19,1,4,1.0,80.5,1,1,40.5,38.4,38.3,42.1,e,False,False,True,True,False,False,False,True,False,False,False,False,False
4695,18,0,0,3.8,99.1,1,1,45.1,98.4,55.1,66.8,d,True,False,False,False,False,True,False,False,True,False,False,False,False
4696,19,0,0,4.9,83.9,0,1,85.4,94.3,82.9,78.7,c,True,False,False,False,False,True,False,False,False,False,True,False,False
4697,14,0,3,6.0,62.6,1,1,72.8,74.7,68.7,78.5,c,True,False,False,False,False,False,True,False,False,False,True,False,False
4698,14,0,5,6.2,93.6,1,1,93.1,100.0,100.0,94.3,b,True,False,False,False,True,False,False,False,False,False,False,True,False
4699,15,1,2,7.0,76.9,1,1,74.5,87.7,78.7,86.5,b,False,True,False,True,False,False,False,True,False,False,False,False,False
4700,14,0,1,0.7,75.5,1,1,54.6,35.5,60.9,42.8,e,False,True,False,False,False,False,True,False,True,False,False,False,False
4701,19,0,1,7.9,52.9,0,1,80.3,92.0,92.1,87.6,b,False,False,True,False,True,False,False,False,False,False,False,False,True
4702,14,0,5,7.8,53.0,1,0,95.8,82.6,78.1,92.1,b,False,True,False,False,True,False,False,False,False,True,False,False,False
4703,17,1,3,0.8,79.0,1,0,35.9,17.7,36.6,37.3,f,True,False,False,True,False,False,False,False,False,False,True,False,False
4704,19,1,2,2.8,90.3,1,0,76.9,41.2,60.6,62.0,d,False,False,True,False,False,True,False,False,False,False,True,False,False
4705,18,0,5,6.2,87.7,1,1,87.8,90.9,77.7,79.7,c,True,False,False,False,False,False,True,True,False,False,False,False,False
4706,15,1,0,4.1,97.0,0,1,78.7,76.2,93.7,77.7,c,True,False,False,True,False,False,False,False,False,False,True,False,False
4707,16,0,3,0.5,75.1,1,1,36.5,27.8,55.8,38.7,f,False,False,True,False,False,False,True,False,False,False,False,True,False
4708,17,0,2,3.2,81.0,1,1,49.8,64.5,57.4,60.8,d,False,True,False,False,False,False,True,True,False,False,False,False,False
4709,18,1,1,4.8,81.4,1,1,47.0,49.0,79.1,63.9,d,True,False,False,True,False,False,False,True,False,False,False,False,False
4710,16,1,5,7.1,69.0,1,0,70.3,72.8,78.1,83.7,c,False,True,False,False,False,True,False,False,True,False,False,False,False
4711,15,1,5,6.7,50.1,1,1,86.2,87.7,72.2,83.3,c,True,False,False,False,False,False,True,False,False,False,True,False,False
4712,18,1,5,7.6,91.9,0,1,100.0,100.0,100.0,100.0,a,False,True,False,False,False,False,True,False,False,False,False,False,True
4713,19,1,0,4.0,53.4,1,1,73.8,49.0,57.3,62.4,d,False,False,True,False,False,False,True,False,False,False,False,True,False
4714,16,1,4,6.5,98.0,1,0,99.6,88.9,100.0,100.0,a,True,False,False,False,False,True,False,False,False,False,True,False,False
4715,14,1,2,1.3,92.2,0,1,51.5,49.1,55.1,51.0,e,False,True,False,True,False,False,False,False,False,True,False,False,False
4716,17,1,2,4.4,55.2,1,1,55.4,66.5,54.6,60.2,d,True,False,False,False,False,True,False,False,False,True,False,False,False
4717,19,0,1,7.4,56.1,1,0,85.3,92.3,94.3,89.2,b,True,False,False,False,True,False,False,False,False,False,True,False,False
4718,19,1,3,6.8,86.9,1,0,94.9,83.7,100.0,88.3,b,True,False,False,False,True,False,False,False,False,False,False,False,True
4719,16,1,5,5.4,77.2,1,1,63.2,68.9,68.5,70.5,c,False,True,False,False,False,False,True,False,True,False,False,False,False
4720,14,1,1,1.6,82.4,1,0,55.3,55.4,57.0,53.2,e,True,False,False,True,False,False,False,False,False,False,False,False,True
4721,17,1,3,1.9,64.5,1,0,34.2,50.3,26.7,32.9,f,False,True,False,False,True,False,False,False,False,False,True,False,False
4722,18,1,3,5.6,94.2,1,0,80.0,89.2,87.7,80.4,c,False,True,False,False,True,False,False,True,False,False,False,False,False
4723,19,0,3,2.9,77.1,1,1,60.4,52.9,50.1,61.2,d,True,False,False,False,False,False,True,False,False,False,True,False,False
4724,14,0,1,3.0,78.3,1,1,72.5,46.2,64.5,61.4,d,True,False,False,True,False,False,False,False,False,False,False,True,False
4725,15,0,0,6.9,99.5,1,0,98.2,99.3,85.4,92.9,b,False,True,False,False,False,True,False,False,True,False,False,False,False
4726,16,0,4,0.7,88.6,1,1,42.9,26.7,35.9,39.5,f,False,True,False,False,False,False,True,False,False,False,False,True,False
4727,14,1,3,3.4,84.4,1,1,65.7,62.8,40.3,58.7,d,True,False,False,False,False,True,False,False,False,False,False,True,False
4728,19,0,4,2.3,93.3,1,0,56.5,68.3,50.6,60.9,d,False,False,True,False,False,False,True,False,False,False,False,True,False
4729,14,1,3,0.7,99.5,1,1,52.2,51.7,26.3,41.3,e,False,False,True,False,False,False,True,False,True,False,False,False,False
4730,17,1,2,2.1,90.6,0,1,63.8,42.0,47.6,53.0,e,False,True,False,False,False,False,True,True,False,False,False,False,False
4731,19,0,1,1.9,90.3,1,0,42.0,54.9,49.9,46.8,e,False,False,True,True,False,False,False,False,False,True,False,False,False
4732,18,0,3,4.3,59.6,1,1,65.5,75.5,55.6,64.6,d,True,False,False,False,True,False,False,False,False,False,True,False,False
4733,18,1,4,3.8,93.7,1,1,75.1,74.9,65.6,77.4,c,True,False,False,False,False,False,True,False,False,False,False,False,True
4734,15,1,1,4.0,94.1,1,1,68.2,52.4,54.7,61.4,d,False,True,False,True,False,False,False,False,True,False,False,False,False
4735,18,0,0,7.1,79.9,1,0,91.6,87.6,90.4,87.7,b,False,True,False,False,False,True,False,False,False,True,False,False,False
4736,16,0,0,4.2,82.5,0,1,59.2,70.3,55.8,69.4,d,False,False,True,False,True,False,False,True,False,False,False,False,False
4737,14,1,3,5.3,81.2,1,1,70.3,80.9,67.9,71.5,c,False,True,False,False,False,False,True,False,False,False,False,False,True
4738,16,1,1,5.4,77.2,1,1,82.4,69.2,82.5,68.6,d,False,True,False,False,False,False,True,False,False,False,True,False,False
4739,16,1,4,4.4,59.2,1,0,47.4,53.4,46.7,50.4,e,False,True,False,True,False,False,False,True,False,False,False,False,False
4740,17,0,1,2.8,82.9,1,1,65.0,62.0,63.2,55.3,d,False,False,True,False,False,False,True,False,False,True,False,False,False
4741,15,0,2,7.3,69.0,1,1,98.7,80.8,71.4,82.6,c,False,False,True,False,False,False,True,False,False,True,False,False,False
4742,16,0,1,3.8,76.8,1,1,51.5,52.7,66.7,51.6,e,False,True,False,False,False,True,False,False,False,False,False,False,True
4743,16,0,2,4.8,95.1,0,0,90.5,68.4,54.9,77.3,c,False,False,True,False,True,False,False,False,False,False,False,False,True
4744,15,0,4,4.7,55.5,0,1,51.9,62.8,38.3,62.7,d,False,False,True,False,True,False,False,False,False,False,True,False,False
